FECHA_CORTE;FECHA;HORA;DEPARTAMENTO;CODIGO_VIA;KILOMETRO;MODALIDAD;FALLECIDOS;HERIDOS
20211222;18/7/2020;9:30;ANCASH;PE-1N;280;DESPISTE;0;1
20211222;18/7/2020;3:30;MADRE DE DIOS;PE-30C;326;DESPISTE;0;1
20211222;18/7/2020;17:30;AREQUIPA;PE-1S;1040;CHOQUE;0;0
20211222;19/7/2020;23:00;LORETO;LO-103;33;ATROPELLO;0;0
20211222;19/7/2020;18:20;LIMA;PE-1S;34;DESPISTE;0;2
20211222;19/7/2020;10:20;LIMA;PE-1N;64;DESPISTE;0;0
20211222;19/7/2020;20:00;LIMA;PE-1S;119;CHOQUE;0;2
20211222;19/7/2020;12:50;LIMA;PE-1S;135;CHOQUE;0;2
20211222;19/7/2020;23:10;LA LIBERTAD;PE-1N;592;ATROPELLO;0;0
20211222;19/7/2020;14:30;TACNA;PE-1S;N.I.;ATROPELLO;0;0
20211222;20/7/2020;17:00;LIMA;PE-1S;42;DESPISTE;0;0
20211222;20/7/2020;22:40;LIMA;PE-1S;139;ESPECIAL;0;0
20211222;20/7/2020;11:10;LIMA;PE-1N;155;DESPISTE;0;0
20211222;20/7/2020;4:30;LIMA;PE-30A;254;DESPISTE;0;0
20211222;20/7/2020;21:30;PIURA;PE-1N;265;N.I.;0;3
20211222;20/7/2020;4:50;ANCASH;PE-1N;390;CHOQUE;0;0
20211222;20/7/2020;20:10;ICA;PE-1S;465;CHOQUE;0;1
20211222;20/7/2020;15:30;PUNO;PE-34A;800;CHOQUE;1;4
20211222;20/7/2020;18:55;AREQUIPA;PE-1S;849;CHOQUE;0;0
20211222;20/7/2020;16:50;CUSCO;PE-3S;1092;CHOQUE;0;0
20211222;20/7/2020;19:20;PUNO;PE-3S;1202;DESPISTE;1;0
20211222;21/7/2020;15:30;CAJAMARCA;PE-08B;9;CHOQUE;0;0
20211222;21/7/2020;6:50;LIMA;PE-1N;119;CHOQUE;1;1
20211222;21/7/2020;10:20;JUNIN;PE-22;132;CHOQUE;0;1
20211222;21/7/2020;1:15;ANCASH;PE-1N;398;DESPISTE;0;0
20211222;21/7/2020;19:00;SAN MARTIN;PE-04A;810;CHOQUE;0;2
20211222;21/7/2020;8:35;AREQUIPA;PE-1S;861;DESPISTE;0;1
20211222;21/7/2020;11:45;AREQUIPA;PE-1S;988;ATROPELLO;1;0
20211222;21/7/2020;0:30;PUNO;PE-3S;1304;DESPISTE;0;0
20211222;22/7/2020;6:20;TACNA;PE-1SD;2;CHOQUE;0;0
20211222;22/7/2020;13:40;JUNIN;PE-5S;30;DESPISTE;0;0
20211222;22/7/2020;2:00;LIMA;PE-22;120;CHOQUE;0;0
20211222;22/7/2020;8:00;PUNO;PE-34A;199;DESPISTE;0;0
20211222;22/7/2020;14:15;MADRE DE DIOS;PE-30C;277;CHOQUE;0;1
20211222;22/7/2020;19:00;PUNO;PE-34A;292;DESPISTE;0;0
20211222;22/7/2020;18:30;MADRE DE DIOS;PE-30C;334;ATROPELLO;0;2
20211222;22/7/2020;10:30;AREQUIPA;PE-1S;603;DESPISTE;0;2
20211222;22/7/2020;10:20;AREQUIPA;PE-1S;764;VOLCADURA;0;2
20211222;23/7/2020;3:10;AREQUIPA;PE-34E;6;DESPISTE;0;0
20211222;23/7/2020;17:25;JUNIN;PE-3N;11;DESPISTE;0;0
20211222;23/7/2020;15:10;CAJAMARCA;PE-06B;33;CHOQUE;0;0
20211222;23/7/2020;0:15;UCAYALI;PE-18C;40;DESPISTE;0;0
20211222;23/7/2020;20:00;TACNA;PE-1SD;56;CHOQUE;0;0
20211222;23/7/2020;15:30;AREQUIPA;PE-34E;69;DESPISTE;0;0
20211222;23/7/2020;20:00;LAMBAYEQUE;PE-1NJ;82;DESPISTE;0;0
20211222;23/7/2020;16:20;JUNIN;PE-3N;86;CHOQUE;0;2
20211222;23/7/2020;4:10;TACNA;PE-1SD;100;ESPECIAL;0;0
20211222;23/7/2020;19:50;JUNIN;PE-22;133;DESPISTE;1;2
20211222;23/7/2020;9:40;PUNO;PE-34A;241;DESPISTE;0;0
20211222;23/7/2020;21:30;PUNO;PE-30A;280;DESPISTE;0;0
20211222;23/7/2020;19:30;ICA;PE-1S;325;CHOQUE;0;2
20211222;23/7/2020;8:50;ANCASH;PE-1N;345;DESPISTE;0;1
20211222;23/7/2020;3:50;ICA;PE-1S;456;CHOQUE;3;1
20211222;23/7/2020;15:00;AREQUIPA;PE-1S;499;CHOQUE;0;2
20211222;23/7/2020;6:30;APURIMAC;PE-3S;779;DESPISTE;0;2
20211222;23/7/2020;11:10;CUSCO;PE-3S;1026;DESPISTE;1;0
20211222;23/7/2020;18:00;PUNO;PE-1S;1472;DESPISTE;0;0
20211222;24/7/2020;19:45;JUNIN;PE-22;2;DESPISTE;0;3
20211222;24/7/2020;14:00;LIMA;LM-108;5;N.I.;0;1
20211222;24/7/2020;19:30;LAMBAYEQUE;PE-04A;20;DESPISTE;1;0
20211222;24/7/2020;16:40;PIURA;PE-1N;53;DESPISTE;0;0
20211222;24/7/2020;20:55;LIMA;PE-1N;85;CHOQUE;0;2
20211222;24/7/2020;20:40;CAJAMARCA;PE-08B;129;DESPISTE;0;2
20211222;24/7/2020;19:00;CUSCO;PE-28B;202;DESPISTE;0;1
20211222;24/7/2020;21:30;PIURA;PE-1NJ;251;CHOQUE;0;2
20211222;24/7/2020;5:30;LA LIBERTAD;PE-1N;466;ESPECIAL;0;0
20211222;24/7/2020;7:24;AREQUIPA;PE-1S;860;DESPISTE;1;0
20211222;24/7/2020;13:30;AREQUIPA;PE-1S;863;DESPISTE;0;0
20211222;24/7/2020;21:30;PIURA;PE-1N;1121;DESPISTE;0;3
20211222;24/7/2020;19:30;TACNA;PE-1S;1259;CHOQUE;2;0
20211222;24/7/2020;12:15;AMAZONAS;PE-04A;N.I.;DESPISTE;1;4
20211222;25/7/2020;21:00;JUNIN;PE-22;60;CHOQUE;0;0
20211222;25/7/2020;12:00;LIMA;PE-1N;65;CHOQUE;0;4
20211222;25/7/2020;13:20;LIMA;PE-1N;85;CHOQUE;1;3
20211222;25/7/2020;19:00;PUNO;PE-30A;303;CHOQUE;0;0
20211222;25/7/2020;13:50;AREQUIPA;PE-1S;495;DESPISTE;0;0
20211222;25/7/2020;23:00;SAN MARTIN;PE-5N;645;DESPISTE;0;0
20211222;25/7/2020;1:20;AREQUIPA;PE-1S;724;DESPISTE;0;1
20211222;25/7/2020;11:30;APURIMAC;PE-3S;769;CHOQUE;0;1
20211222;25/7/2020;7:30;AREQUIPA;PE-1S;862;DESPISTE;0;1
20211222;25/7/2020;6:15;CUSCO;PE-3S;902;DESPISTE;0;0
20211222;25/7/2020;20:30;AREQUIPA;PE-1S;970;ATROPELLO;0;0
20211222;26/7/2020;13:20;LIMA;PE-20A;28;CHOQUE;1;0
20211222;26/7/2020;5:00;HUANUCO;PE-18A;29;DESPISTE;0;6
20211222;26/7/2020;3:30;PIURA;PE-1N;65;DESPISTE;0;1
20211222;26/7/2020;3:30;ICA;PE-30A;79;DESPISTE;1;1
20211222;26/7/2020;17:00;LA LIBERTAD;LI-122;86;DESPISTE;11;2
20211222;26/7/2020;2:55;LAMBAYEQUE;PE-1NJ;102;DESPISTE;1;2
20211222;26/7/2020;20:20;JUNIN;PE-22;159;DESPISTE;0;0
20211222;26/7/2020;3:40;LIMA;PE-1S;163;DESPISTE;0;2
20211222;26/7/2020;6:00;ANCASH;PE-1N;245;CHOQUE;0;1
20211222;26/7/2020;20:18;ICA;PE-1S;451;DESPISTE;0;0
20211222;26/7/2020;14:30;PIURA;PE-1NL;1037;CHOQUE;0;1
20211222;26/7/2020;19:30;PIURA;PE-1N;1114;DESPISTE;0;2
20211222;26/7/2020;21:00;PIURA;PE-1N;1118;DESPISTE;0;2
20211222;27/7/2020;17:20;LORETO;LO-103;5;DESPISTE;0;1
20211222;27/7/2020;22:30;LORETO;LO-103;9;CHOQUE;0;2
20211222;27/7/2020;18:30;LORETO;LO-103;32;CHOQUE;0;1
20211222;27/7/2020;10:30;CAJAMARCA;PE-08B;50;CHOQUE;0;2
20211222;27/7/2020;6:50;LIMA;PE-1S;82;DESPISTE;1;0
20211222;27/7/2020;19:15;AREQUIPA;PE-34A;84;DESPISTE;0;3
20211222;27/7/2020;7:45;JUNIN;PE-3S;89;DESPISTE;0;1
20211222;27/7/2020;21:30;JUNIN;PE-22;168;CHOQUE;0;1
20211222;27/7/2020;19:00;PIURA;PE-1NJ;187;CHOQUE;0;0
20211222;27/7/2020;6:50;PUNO;PE-34A;237;CHOQUE;0;2
20211222;27/7/2020;17:30;PUNO;PE-34A;247;CHOQUE;0;3
20211222;27/7/2020;10:30;AYACUCHO;PE-3S;365;DESPISTE;0;0
20211222;27/7/2020;22:00;APURIMAC;PE-30A;366;DESPISTE;0;1
20211222;27/7/2020;12:50;APURIMAC;PE-30A;384;CHOQUE;1;3
20211222;27/7/2020;15:00;LA LIBERTAD;PE-1N;555;ESPECIAL;0;2
20211222;27/7/2020;21:00;LA LIBERTAD;PE-1N;669;CHOQUE;1;1
20211222;27/7/2020;22:30;PIURA;PE-1NL;1055;CHOQUE;0;2
20211222;28/7/2020;4:00;LORETO;LO-103;10;CHOQUE;0;2
20211222;28/7/2020;18:40;JUNIN;PE-3S;29;DESPISTE;0;0
20211222;28/7/2020;10:20;MOQUEGUA;PE-36A;45;DESPISTE;0;0
20211222;28/7/2020;6:10;JUNIN;PE-3S;56;DESPISTE;0;0
20211222;28/7/2020;5:30;JUNIN;PE-22;138;CHOQUE;0;0
20211222;28/7/2020;19:45;SAN MARTIN;PE-04A;368;CHOQUE;0;0
20211222;28/7/2020;14:15;LAMBAYEQUE;PE-1N;841;CHOQUE;1;2
20211222;29/7/2020;16:30;TACNA;PE-1SD;15;DESPISTE;0;2
20211222;29/7/2020;9:36;AYACUCHO;PE-30A;77;DESPISTE;0;2
20211222;29/7/2020;4:40;LAMBAYEQUE;PE-06A;100;DESPISTE;0;2
20211222;29/7/2020;5:30;JUNIN;PE-22;159;DESPISTE;0;1
20211222;29/7/2020;15:50;LAMBAYEQUE;PE-06A;168;CHOQUE;0;2
20211222;29/7/2020;0:50;AMAZONAS;PE-04A;333;DESPISTE;0;2
20211222;29/7/2020;7:10;ICA;PE-1S;349;CHOQUE;0;1
20211222;29/7/2020;18:30;SAN MARTIN;PE-04A;364;CHOQUE;0;1
20211222;29/7/2020;22:30;ANCASH;PE-1N;421;DESPISTE;0;1
20211222;29/7/2020;6:15;CUSCO;PE-3S;1005;DESPISTE;0;0
20211222;30/7/2020;16:40;JUNIN;PE-22;40;CHOQUE;0;0
20211222;30/7/2020;18:30;CUSCO;CU-117;43;DESPISTE;0;0
20211222;30/7/2020;14:00;AMAZONAS;AM-108;44;CHOQUE;0;0
20211222;30/7/2020;15:50;TACNA;PE-1SD;54;DESPISTE;0;2
20211222;30/7/2020;19:30;AREQUIPA;PE-34A;84;DESPISTE;0;1
20211222;30/7/2020;23:15;AREQUIPA;PE-1SE;89;DESPISTE;0;0
20211222;30/7/2020;4:15;LIMA;PE-22;94;CHOQUE;0;0
20211222;30/7/2020;20:00;LIMA;PE-22;106;CHOQUE;0;1
20211222;30/7/2020;17:15;JUNIN;PE-22;138;CHOQUE;0;2
20211222;30/7/2020;3:40;JUNIN;PE-22;140;CHOQUE;0;0
20211222;30/7/2020;11:50;ANCASH;PE-16;176;DESPISTE;0;0
20211222;30/7/2020;19:20;JUNIN;PE-24;264;CHOQUE;0;0
20211222;30/7/2020;21:30;AMAZONAS;PE-04A;342;DESPISTE;0;0
20211222;30/7/2020;7:30;ANCASH;PE-1N;410;DESPISTE;0;1
20211222;30/7/2020;21:15;ANCASH;PE-1N;423;ESPECIAL;0;5
20211222;30/7/2020;10:00;LAMBAYEQUE;PE-1N;876;DESPISTE;0;2
20211222;31/7/2020;17:20;LORETO;LO-103;6;DESPISTE;0;2
20211222;31/7/2020;14:00;LAMBAYEQUE;PE-04A;14;DESPISTE;0;0
20211222;31/7/2020;22:30;JUNIN;PE-3S;83;DESPISTE;0;3
20211222;31/7/2020;9:00;LIMA;PE-1S;130;DESPISTE;0;1
20211222;31/7/2020;7:00;PUNO;PE-34A;188;DESPISTE;0;0
20211222;31/7/2020;4:35;LA LIBERTAD;PE-1N;702;DESPISTE;0;1
20211222;31/7/2020;15:30;CUSCO;PE-3S;1090;DESPISTE;0;1
20211222;31/7/2020;3:14;TACNA;PE-1S;1185;ATROPELLO;1;0
20211222;1/8/2020;8:30;PUNO;PE-34I;3;DESPISTE;0;1
20211222;1/8/2020;21:30;PIURA;PI-102;55;CHOQUE;0;1
20211222;1/8/2020;15:00;LIMA;PE-22;90;DESPISTE;0;1
20211222;1/8/2020;2:45;LIMA;PE-22;101;CHOQUE;0;1
20211222;1/8/2020;3:30;LAMBAYEQUE;PE-06A;139;DESPISTE;0;0
20211222;1/8/2020;12:50;PUNO;PE-1S;1404;DESPISTE;1;1
20211222;2/8/2020;10:10;CAJAMARCA;PE-06B;7;ATROPELLO;0;1
20211222;2/8/2020;20:00;APURIMAC;PE-30A;306;DESPISTE;0;3
20211222;3/8/2020;14:00;LORETO;LO-103;8;CHOQUE;0;3
20211222;3/8/2020;15:30;CUSCO;PE-28F;52;VOLCADURA;0;3
20211222;3/8/2020;7:00;LIMA;PE-1N;63;DESPISTE;0;0
20211222;3/8/2020;22:00;JUNIN;PE-3S;73;DESPISTE;0;0
20211222;3/8/2020;16:50;JUNIN;PE-5S;78;CHOQUE;0;0
20211222;3/8/2020;15:30;PUNO;PE-1S;1372;DESPISTE;0;3
20211222;4/8/2020;15:00;LORETO;LO-103;9;CHOQUE;0;0
20211222;4/8/2020;8:50;LIMA;PE-1S;109;ESPECIAL;0;0
20211222;4/8/2020;8:10;LIMA;PE-22;111;CHOQUE;0;0
20211222;4/8/2020;16:30;ANCASH;PE-3N;115;DESPISTE;0;0
20211222;4/8/2020;21:00;JUNIN;PE-22;152;DESPISTE;0;1
20211222;4/8/2020;N.I.;LIMA;PE-1S;155;DESPISTE;0;0
20211222;4/8/2020;15:10;JUNIN;PE-22;157;CHOQUE;0;1
20211222;4/8/2020;15:30;AMAZONAS;PE-04A;268;DESPISTE;0;1
20211222;4/8/2020;23:40;ANCASH;PE-1N;360;CHOQUE;0;2
20211222;4/8/2020;6:50;LA LIBERTAD;PE-1S;513;CHOQUE;0;0
20211222;4/8/2020;11:50;AREQUIPA;PE-1S;660;DESPISTE;0;4
20211222;4/8/2020;5:00;AREQUIPA;PE-1S;722;DESPISTE;0;4
20211222;5/8/2020;12:49;PIURA;PE-1N;5;CHOQUE;0;2
20211222;5/8/2020;10:45;JUNIN;PE-3N;15;DESPISTE;0;0
20211222;5/8/2020;19:40;LIMA;PE-20A;33;CHOQUE;1;0
20211222;5/8/2020;18:30;SAN MARTIN;PE-04A;374;CHOQUE;0;0
20211222;5/8/2020;9:30;PUNO;PE-1S;1386;CHOQUE;1;1
20211222;6/8/2020;21:30;PIURA;PE-1N;2;DESPISTE;0;1
20211222;6/8/2020;10:00;PUNO;PE-36B;20;DESPISTE;0;2
20211222;6/8/2020;12:00;AYACUCHO;PE-3S;138;DESPISTE;0;0
20211222;6/8/2020;11:40;CAJAMARCA;PE-08;165;VOLCADURA;0;1
20211222;6/8/2020;21:00;LIMA;PE-1N;195;CHOQUE;0;2
20211222;6/8/2020;4:45;ANCASH;PE-1N;247;CHOQUE;0;0
20211222;6/8/2020;15:05;ICA;PE-1S;296;CHOQUE;0;0
20211222;6/8/2020;0:12;MADRE DE DIOS;PE-30C;325;DESPISTE;0;1
20211222;6/8/2020;18:56;ICA;PE-1S;331;CHOQUE;0;1
20211222;6/8/2020;7:30;ICA;PE-1S;421;CHOQUE;0;0
20211222;7/8/2020;9:00;AREQUIPA;PE-1SD;22;CHOQUE;0;2
20211222;7/8/2020;15:00;JUNIN;PE-22B;93;DESPISTE;0;0
20211222;7/8/2020;9:00;LIMA;PE-1N;107;DESPISTE;0;0
20211222;7/8/2020;4:30;LIMA;PE-1N;107;DESPISTE;0;0
20211222;7/8/2020;1:15;PUNO;PE-36A;235;CHOQUE;0;2
20211222;7/8/2020;6:45;ANCASH;PE-1N;268;CHOQUE;0;0
20211222;7/8/2020;9:00;LA LIBERTAD;PE-1N;707;ESPECIAL;0;0
20211222;7/8/2020;N.I.;LA LIBERTAD;PE-1N;707;ESPECIAL;0;0
20211222;7/8/2020;6:30;LA LIBERTAD;PE-1N;724;CHOQUE;0;10
20211222;8/8/2020;20:00;LORETO;LO-103;3;CHOQUE;0;2
20211222;8/8/2020;N.I.;LIMA;PE-1N;83;ESPECIAL;0;0
20211222;8/8/2020;3:55;PIURA;PE-1N;118;DESPISTE;0;2
20211222;8/8/2020;18:30;LIMA;PE-22;125;CHOQUE;0;1
20211222;8/8/2020;19:40;LIMA;PE-1N;129;ATROPELLO;1;0
20211222;8/8/2020;16:10;JUNIN;PE-22;142;DESPISTE;0;2
20211222;8/8/2020;5:00;LIMA;PE-1N;143;DESPISTE;0;2
20211222;8/8/2020;14:00;LIMA;PE-1N;169;CHOQUE;0;1
20211222;8/8/2020;11:50;AMAZONAS;PE-04A;221;CHOQUE;0;2
20211222;8/8/2020;7:02;PIURA;PE-1NJ;244;CHOQUE;0;3
20211222;8/8/2020;3:52;LA LIBERTAD;PE-1N;523;CHOQUE;1;0
20211222;8/8/2020;14:45;SAN MARTIN;PE-04A;551;DESPISTE;0;0
20211222;8/8/2020;16:40;AREQUIPA;PE-1S;641;DESPISTE;0;0
20211222;9/8/2020;6:00;LORETO;LO-103;1;CHOQUE;0;1
20211222;9/8/2020;8:50;ANCASH;AN-110;4;DESPISTE;0;0
20211222;9/8/2020;6:30;ANCASH;AN-111;54;VOLCADURA;0;0
20211222;9/8/2020;8:30;AREQUIPA;PE-34A;65;ESPECIAL;0;0
20211222;9/8/2020;17:50;LIMA;PE-1S;117;DESPISTE;0;6
20211222;9/8/2020;6:00;AREQUIPA;PE-34A;122;DESPISTE;0;0
20211222;9/8/2020;14:29;ICA;PE-1S;397;DESPISTE;0;0
20211222;9/8/2020;8:50;ANCASH;PE-3N;527;CHOQUE;0;2
20211222;9/8/2020;9:30;ICA;PE-1S;589;DESPISTE;0;1
20211222;9/8/2020;11:15;LA LIBERTAD;PE-1N;806;CHOQUE;0;2
20211222;9/8/2020;23:08;PIURA;PE-1N;1027;CHOQUE;1;0
20211222;10/8/2020;22:40;JUNIN;PE-3N;10;DESPISTE;0;0
20211222;10/8/2020;8:30;LIMA;PE-1S;28;DESPISTE;0;4
20211222;10/8/2020;7:00;LIMA;PE-1S;59;DESPISTE;0;3
20211222;10/8/2020;7:10;LIMA;PE-1N;95;DESPISTE;0;1
20211222;10/8/2020;6:10;LIMA;PE-1S;149;DESPISTE;0;0
20211222;10/8/2020;22:30;JUNIN;PE-22;163;CHOQUE;0;1
20211222;10/8/2020;7:50;PUNO;PE-34A;243;DESPISTE;0;0
20211222;10/8/2020;19:10;ANCASH;PE-1N;368;CHOQUE;0;2
20211222;10/8/2020;6:00;ANCASH;PE-1N;422;CHOQUE;0;0
20211222;10/8/2020;5:55;SAN MARTIN;PE-04A;555;CHOQUE;0;1
20211222;10/8/2020;1:30;PIURA;PE-1N;953;CHOQUE;0;1
20211222;11/8/2020;16:40;UCAYALI;PE-04A;17;ATROPELLO;0;2
20211222;11/8/2020;14:30;UCAYALI;PE-04A;50;CHOQUE;0;0
20211222;11/8/2020;11:40;PIURA;PE-1N;54;DESPISTE;0;2
20211222;11/8/2020;17:45;LAMBAYEQUE;PE-1N;80;DESPISTE;0;0
20211222;11/8/2020;2:30;LIMA;PE-22;81;DESPISTE;0;0
20211222;11/8/2020;23:40;CUSCO;PE-28B;128;DESPISTE;0;1
20211222;11/8/2020;18:20;LIMA;PE-1N;237;DESPISTE;0;0
20211222;11/8/2020;0:40;PUNO;PE-36A;302;DESPISTE;0;0
20211222;11/8/2020;19:00;MADRE DE DIOS;PE-30C;378;CHOQUE;1;0
20211222;11/8/2020;10:30;CUSCO;PE-3S;1038;DESPISTE;0;0
20211222;12/8/2020;4:40;LIMA;PE-22;11;DESPISTE;0;3
20211222;12/8/2020;19:00;LIMA;PE-20;14;ATROPELLO;1;0
20211222;12/8/2020;20:50;LIMA;PE-1S;123;CHOQUE;0;0
20211222;12/8/2020;14:50;JUNIN;PE-22;152;DESPISTE;0;3
20211222;12/8/2020;16:00;TUMBES;PE-1N;268;DESPISTE;0;2
20211222;12/8/2020;0:45;ANCASH;PE-1N;272;CHOQUE;0;1
20211222;12/8/2020;23:30;AMAZONAS;PE-08B;306;ATROPELLO;1;0
20211222;12/8/2020;17:30;APURIMAC;PE-30A;383;DESPISTE;0;0
20211222;12/8/2020;8:00;AREQUIPA;PE-1S;885;CHOQUE;0;3
20211222;12/8/2020;8:15;PIURA;PE-1N;1024;CHOQUE;0;1
20211222;12/8/2020;13:00;CUSCO;PE-3S;1088;CHOQUE;0;1
20211222;13/8/2020;10:00;LIMA;PE-22;7;DESPISTE;0;1
20211222;13/8/2020;23:50;CAJAMARCA;PE-08A;25;DESPISTE;0;2
20211222;13/8/2020;6:30;JUNIN;PE-3S;35;CHOQUE;0;0
20211222;13/8/2020;3:00;AREQUIPA;PE-1SE;89;DESPISTE;0;4
20211222;13/8/2020;2:07;CAJAMARCA;PE-08;167;DESPISTE;0;0
20211222;13/8/2020;7:30;HUANCAVELICA;PE-18C;180;CHOQUE;0;1
20211222;13/8/2020;12:30;PUNO;PE-36A;193;DESPISTE;0;0
20211222;13/8/2020;9:00;ANCASH;PE-1N;287;DESPISTE;0;0
20211222;13/8/2020;21:50;AREQUIPA;PE-1S;506;DESPISTE;0;0
20211222;13/8/2020;20:55;LA LIBERTAD;PE-1N;634;CHOQUE;0;1
20211222;14/8/2020;10:30;PIURA;PE-1NN;15;CHOQUE;0;1
20211222;14/8/2020;10:30;LIMA;PE-1NA;21;CHOQUE;0;0
20211222;14/8/2020;16:45;LORETO;LO-103;33;CHOQUE;1;0
20211222;14/8/2020;14:50;LIMA;PE-1S;85;DESPISTE;0;0
20211222;14/8/2020;23:30;LIMA;PE-1SJ;145;ATROPELLO;0;1
20211222;14/8/2020;19:40;LIMA;PE-1S;150;CHOQUE;0;1
20211222;14/8/2020;18:50;ICA;PE-1S;253;CHOQUE;6;7
20211222;14/8/2020;5:20;ANCASH;PE-1N;307;DESPISTE;0;1
20211222;14/8/2020;16:00;LAMBAYEQUE;PE-1N;755;DESPISTE;0;1
20211222;15/8/2020;14:10;LORETO;LO-103;16;DESPISTE;0;2
20211222;15/8/2020;9:20;UCAYALI;PE-04A;44;DESPISTE;0;1
20211222;15/8/2020;15:30;CAJAMARCA;PE-08;130;DESPISTE;0;2
20211222;15/8/2020;5:50;LIMA;PE-1N;132;ESPECIAL;0;0
20211222;15/8/2020;6:00;LIMA;PE-1N;132;CHOQUE;0;1
20211222;15/8/2020;7:03;AMAZONAS;PE-3N;132;CHOQUE;1;0
20211222;15/8/2020;9:30;LIMA;PE-1N;139;CHOQUE;0;0
20211222;15/8/2020;13:00;PUNO;PE-34B;335;DESPISTE;0;1
20211222;15/8/2020;8:20;SAN MARTIN;PE-04A;418;DESPISTE;0;0
20211222;16/8/2020;21:30;JUNIN;PE-22;74;DESPISTE;0;1
20211222;16/8/2020;5:10;LIMA;PE-1N;104;DESPISTE;0;2
20211222;16/8/2020;15:20;PUNO;PE-34A;231;DESPISTE;0;4
20211222;16/8/2020;19:00;ICA;PE-1S;332;CHOQUE;1;0
20211222;16/8/2020;15:10;ANCASH;PE-1N;433;VOLCADURA;0;0
20211222;16/8/2020;2:00;LA LIBERTAD;PE-1N;453;CHOQUE;3;1
20211222;16/8/2020;23:15;PIURA;PE-1N;1019;CHOQUE;1;0
20211222;16/8/2020;1:40;LA LIBERTAD;PE-3N;1078;CHOQUE;0;0
20211222;17/8/2020;22:32;LIMA;PE-1S;14;CHOQUE;0;0
20211222;17/8/2020;18:00;PIURA;PE-02;33;DESPISTE;0;0
20211222;17/8/2020;0:30;LIMA;PE-1N;34;CHOQUE;0;0
20211222;17/8/2020;12:20;LIMA;PE-1N;46;DESPISTE;0;0
20211222;17/8/2020;6:45;UCAYALI;PE-18C;56;CHOQUE;1;1
20211222;17/8/2020;6:30;CAJAMARCA;PE-08;157;CHOQUE;0;0
20211222;17/8/2020;20:10;LIMA;PE-1N;190;CHOQUE;1;1
20211222;17/8/2020;16:00;MADRE DE DIOS;PE-30C;277;ATROPELLO;1;0
20211222;17/8/2020;17:30;APURIMAC;PE-30A;358;DESPISTE;0;2
20211222;17/8/2020;22:30;ANCASH;PE-3N;594;DESPISTE;0;0
20211222;17/8/2020;16:00;AREQUIPA;PE-1S;804;CHOQUE;0;1
20211222;18/8/2020;18:50;JUNIN;PE-3SA;4;CHOQUE;0;0
20211222;18/8/2020;17:20;LAMBAYEQUE;PE-08;9;CHOQUE;0;0
20211222;18/8/2020;7:45;JUNIN;PE-3N;19;DESPISTE;0;0
20211222;18/8/2020;21:30;CAJAMARCA;PE-08B;28;CHOQUE;0;1
20211222;18/8/2020;8:20;JUNIN;PE-3S;35;DESPISTE;0;1
20211222;18/8/2020;16:30;LAMBAYEQUE;PE-1NJ;64;CHOQUE;0;1
20211222;18/8/2020;20:00;LIMA;PE-1N;191;CHOQUE;1;1
20211222;19/8/2020;13:39;LIMA;PE-1NA;17;ESPECIAL;0;0
20211222;19/8/2020;10:30;LIMA;PE-1S;28;ATROPELLO;1;0
20211222;19/8/2020;5:30;JUNIN;PE-3S;52;CHOQUE;2;0
20211222;19/8/2020;1:30;LIMA;PE-1S;136;DESPISTE;0;0
20211222;19/8/2020;7:30;AREQUIPA;PE-1SD;163;DESPISTE;0;0
20211222;19/8/2020;7:00;PUNO;PE-34A;208;DESPISTE;1;0
20211222;19/8/2020;7:30;ANCASH;PE-1N;254;DESPISTE;0;1
20211222;19/8/2020;22:10;AYACUCHO;PE-28A;315;CHOQUE;0;0
20211222;19/8/2020;5:30;APURIMAC;PE-3S;672;DESPISTE;0;2
20211222;19/8/2020;16:10;LA LIBERTAD;PE-1N;690;CHOQUE;0;1
20211222;20/8/2020;12:00;PUNO;PE-34B;1;DESPISTE;0;1
20211222;20/8/2020;8:30;AREQUIPA;AR-105;11;CHOQUE;2;0
20211222;20/8/2020;0:10;UCAYALI;PE-18C;19;CHOQUE;0;1
20211222;20/8/2020;8:30;AREQUIPA;PE-34E;31;DESPISTE;0;1
20211222;20/8/2020;20:20;PIURA;PE-1N;69;CHOQUE;0;1
20211222;20/8/2020;4:50;LAMBAYEQUE;PE-1NJ;89;CHOQUE;0;2
20211222;20/8/2020;23:30;CAJAMARCA;PE-06A;104;DESPISTE;0;0
20211222;20/8/2020;16:00;HUANUCO;N.I.;135;DESPISTE;0;0
20211222;20/8/2020;11:00;UCAYALI;PE-18C;159;DESPISTE;0;1
20211222;20/8/2020;6:08;CAJAMARCA;PE-08;161;CHOQUE;0;0
20211222;20/8/2020;15:10;AYACUCHO;PE-3S;163;DESPISTE;0;2
20211222;20/8/2020;23:30;ICA;PE-1S;183;CHOQUE;0;0
20211222;20/8/2020;22:50;AMAZONAS;PE-08B;319;DESPISTE;0;0
20211222;20/8/2020;21:10;ANCASH;PE-1N;358;CHOQUE;0;1
20211222;20/8/2020;19:40;MADRE DE DIOS;PE-30C;410;DESPISTE;0;2
20211222;20/8/2020;20:00;LA LIBERTAD;PE-1N;550;CHOQUE;0;1
20211222;20/8/2020;10:30;CAJAMARCA;PE-3N;1293;DESPISTE;0;0
20211222;21/8/2020;17:50;CAJAMARCA;PE-3N;34;DESPISTE;0;1
20211222;21/8/2020;11:20;APURIMAC;AP-769;43;VOLCADURA;0;5
